group,total,tp,fp,tn,fn,tpr,fpr,precision,tpr_ratio,fpr_ratio,tpr_flag,fpr_flag,any_flag,reference_group,ref_tpr,ref_fpr
unknown,95536,6659,12015,76541,321,0.954,0.1357,0.3566,1.0,1.0,False,False,False,unknown,0.954,0.1357
